genres,game_name,game_id,release_year
Design &amp; Illustration,CopperCube - Professional Edition,366190,2015
Utilities,CopperCube - Professional Edition,366190,2015
Web Publishing,CopperCube - Professional Edition,366190,2015
Indie,quadrant,365500,2015
Indie,Software Inc.,362620,2015
Simulation,Software Inc.,362620,2015
Strategy,Software Inc.,362620,2015
Early Access,Software Inc.,362620,2015
Action,Bloodsports.TV - Blood Brawl,367290,2015
Free to Play,Bloodsports.TV - Blood Brawl,367290,2015
Indie,Bloodsports.TV - Blood Brawl,367290,2015
Strategy,Bloodsports.TV - Blood Brawl,367290,2015
Action,Sky Force Anniversary,355050,2015
Indie,Sky Force Anniversary,355050,2015
Simulation,Train Simulator: Amtrak P30CH Loco Add-On,277764,2015
Indie,Ironcast Soundtrack,362820,2015
RPG,Ironcast Soundtrack,362820,2015
Strategy,Ironcast Soundtrack,362820,2015
Action,Exanima,362490,2015
Adventure,Exanima,362490,2015
Indie,Exanima,362490,2015
RPG,Exanima,362490,2015
Simulation,Exanima,362490,2015
Early Access,Exanima,362490,2015
Action,The Weaponographist,329240,2015
Indie,The Weaponographist,329240,2015
RPG,The Weaponographist,329240,2015
,Spermination,363460,0
Indie,Lux Delux,341950,2015
Strategy,Lux Delux,341950,2015
Free to Play,Regimental Chess,362400,2015
Strategy,Regimental Chess,362400,2015
RPG,Endless Legend™ - Guardians,357360,2015
Strategy,Endless Legend™ - Guardians,357360,2015
Indie,American History Lux,357710,2015
Strategy,American History Lux,357710,2015
Action,Break_In,357320,2015
Massively Multiplayer,Break_In,357320,2015
Strategy,Break_In,357320,2015
Early Access,Break_In,357320,2015
Action,Time Ramesside (A New Reckoning),290650,2015
Adventure,Time Ramesside (A New Reckoning),290650,2015
Casual,Time Ramesside (A New Reckoning),290650,2015
Indie,Time Ramesside (A New Reckoning),290650,2015
RPG,Time Ramesside (A New Reckoning),290650,2015
Action,Fermi's Path Demo,366900,2015
Casual,Fermi's Path Demo,366900,2015
Indie,Fermi's Path Demo,366900,2015
Racing,Fermi's Path Demo,366900,2015
Simulation,Fermi's Path Demo,366900,2015
Action,"Guns, Gore & Cannoli",322210,2015
Indie,"Guns, Gore & Cannoli",322210,2015
Indie,Ancient Empires Lux,357711,2015
Strategy,Ancient Empires Lux,357711,2015
RPG,Reboot Soundtrack,367250,2015
Free to Play,Order of Battle: World War II,312450,2015
Simulation,Order of Battle: World War II,312450,2015
Strategy,Order of Battle: World War II,312450,2015
Action,Sky Force Anniversary - Original Soundtrack,367810,2015
Indie,Sky Force Anniversary - Original Soundtrack,367810,2015
Action,HIS - [P-82] Twin mustang custom Pack,355262,2015
Casual,HIS - [P-82] Twin mustang custom Pack,355262,2015
Free to Play,HIS - [P-82] Twin mustang custom Pack,355262,2015
RPG,HIS - [P-82] Twin mustang custom Pack,355262,2015
Simulation,HIS - [P-82] Twin mustang custom Pack,355262,2015
Strategy,HIS - [P-82] Twin mustang custom Pack,355262,2015
Action,Solarix,284990,2015
Indie,Solarix,284990,2015
Action,Abyss Raiders: Uncharted,348730,2015
Adventure,Abyss Raiders: Uncharted,348730,2015
Indie,Abyss Raiders: Uncharted,348730,2015
Strategy,Abyss Raiders: Uncharted,348730,2015
Indie,Chroma Squad,251130,2015
RPG,Chroma Squad,251130,2015
Strategy,Chroma Squad,251130,2015
Action,Red Bit Ninja,364900,2015
Indie,Red Bit Ninja,364900,2015
Casual,Soul Locus,349190,2015
Indie,Soul Locus,349190,2015
RPG,Soul Locus,349190,2015
Strategy,Soul Locus,349190,2015
Early Access,Soul Locus,349190,2015
Simulation,R.B.I. Baseball 15,329610,2015
Sports,R.B.I. Baseball 15,329610,2015
Casual,Second Coming: Tactical Training,355090,2015
Casual,Puzzle Station 15th Anniversary Retro Release,366990,2000
Indie,Puzzle Station 15th Anniversary Retro Release,366990,2000
Indie,Basement,340150,2015
Simulation,Basement,340150,2015
Strategy,Basement,340150,2015
Early Access,Basement,340150,2015
Action,Hero Siege - The Depths of Hell (Collector's Edition),331181,2015
Adventure,Hero Siege - The Depths of Hell (Collector's Edition),331181,2015
Indie,Hero Siege - The Depths of Hell (Collector's Edition),331181,2015
Massively Multiplayer,Hero Siege - The Depths of Hell (Collector's Edition),331181,2015
RPG,Hero Siege - The Depths of Hell (Collector's Edition),331181,2015
Action,Call of Duty®: Advanced Warfare - Ascendance,318792,2015
Indie,Narcissu 1st & 2nd,264380,2007
Action,Jump/Boxer,365330,2015
Indie,Jump/Boxer,365330,2015
Action,Sparkle 3 Genesis,361190,2015
Casual,Sparkle 3 Genesis,361190,2015
Indie,Sparkle 3 Genesis,361190,2015
Simulation,Sparkle 3 Genesis,361190,2015
Casual,Pony World 3,364940,2015
Indie,Pony World 3,364940,2015
Action,InsanZ - Retro Survival Horror,367040,2015
Indie,InsanZ - Retro Survival Horror,367040,2015
Adventure,Slinki Demo,363740,2015
Indie,Slinki Demo,363740,2015
Adventure,Ballads of Reemus: When the Bed Bites,327450,2012
Casual,Ballads of Reemus: When the Bed Bites,327450,2012
Indie,Ballads of Reemus: When the Bed Bites,327450,2012
Indie,Earthtongue,358070,2015
Simulation,Earthtongue,358070,2015
Indie,The Little Crane That Could,361430,2015
Simulation,The Little Crane That Could,361430,2015
Action,State of Decay: YOSE,329430,2015
RPG,State of Decay: YOSE,329430,2015
Simulation,State of Decay: YOSE,329430,2015
Indie,Kerbal Space Program,220200,2015
Simulation,Kerbal Space Program,220200,2015
Action,in Space,361830,2015
Indie,in Space,361830,2015
Action,Cosmochoria,293240,2015
Adventure,Cosmochoria,293240,2015
Indie,Cosmochoria,293240,2015
Strategy,Cosmochoria,293240,2015
Action,"Cook, Serve, Delicious Original Soundtrack",359760,2015
Indie,"Cook, Serve, Delicious Original Soundtrack",359760,2015
Simulation,"Cook, Serve, Delicious Original Soundtrack",359760,2015
Strategy,"Cook, Serve, Delicious Original Soundtrack",359760,2015
Adventure,East Tower - Akio,354950,2012
Casual,East Tower - Akio,354950,2012
Indie,East Tower - Akio,354950,2012
Simulation,East Tower - Akio,354950,2012
Simulation,The Golf Club - Collectors Edition Upgrade,353820,2015
Sports,The Golf Club - Collectors Edition Upgrade,353820,2015
Adventure,Miniature Gods,367280,2015
Casual,Miniature Gods,367280,2015
Indie,Miniature Gods,367280,2015
RPG,Miniature Gods,367280,2015
Simulation,Miniature Gods,367280,2015
Action,Son of Nor - Soundtrack,346990,2015
Adventure,Son of Nor - Soundtrack,346990,2015
Indie,Son of Nor - Soundtrack,346990,2015
Animation &amp; Modeling,Esenthel Engine,366530,2008
Design &amp; Illustration,Esenthel Engine,366530,2008
Education,Esenthel Engine,366530,2008
Software Training,Esenthel Engine,366530,2008
Utilities,Esenthel Engine,366530,2008
Casual,Koi-Koi Japan [Hanafuda playing cards],364930,2015
Action,Son of Nor,264000,2015
Adventure,Son of Nor,264000,2015
Indie,Son of Nor,264000,2015
Action,The Gate,350020,2015
Free to Play,The Gate,350020,2015
RPG,The Gate,350020,2015
Indie,Shadowrun Chronicles - Boston Lockdown,267750,2015
RPG,Shadowrun Chronicles - Boston Lockdown,267750,2015
Strategy,Shadowrun Chronicles - Boston Lockdown,267750,2015
Action,Verdun,242860,2015
Indie,Verdun,242860,2015
Strategy,Verdun,242860,2015
Action,One Last Day,328710,2015
Adventure,One Last Day,328710,2015
Indie,One Last Day,328710,2015
Early Access,One Last Day,328710,2015
Indie,Chroma Squad - Soundtrack,363800,2015
RPG,Chroma Squad - Soundtrack,363800,2015
Strategy,Chroma Squad - Soundtrack,363800,2015
Action,Flem,341760,2015
Indie,Flem,341760,2015
Action,Not without my donuts,366610,2015
Adventure,Not without my donuts,366610,2015
Casual,Not without my donuts,366610,2015
Indie,Not without my donuts,366610,2015
,Angry Video Game Nerd: The Movie,357380,2015
Adventure,Perils of Man,347710,2015
Indie,Perils of Man,347710,2015
Action,Void Destroyer - Mini Sandbox,363320,2015
Adventure,Void Destroyer - Mini Sandbox,363320,2015
Free to Play,Void Destroyer - Mini Sandbox,363320,2015
Indie,Void Destroyer - Mini Sandbox,363320,2015
Simulation,Void Destroyer - Mini Sandbox,363320,2015
Strategy,Void Destroyer - Mini Sandbox,363320,2015
Action,STAR WARS™: TIE Fighter Special Edition,355250,1994
Action,STAR WARS™ - X-Wing Alliance™,361670,1999
Action,STAR WARS™ - X-Wing Special Edition,354430,1994
Simulation,STAR WARS™ - X-Wing Special Edition,354430,1994
Action,STAR WARS™ X-Wing vs TIE Fighter - Balance of Power Campaigns™,361690,1997
Simulation,STAR WARS™ X-Wing vs TIE Fighter - Balance of Power Campaigns™,361690,1997
Adventure,Fayre Trade: Cookery and Caravans,366140,2015
Casual,Fayre Trade: Cookery and Caravans,366140,2015
Indie,Fayre Trade: Cookery and Caravans,366140,2015
RPG,Fayre Trade: Cookery and Caravans,366140,2015
Simulation,Fayre Trade: Cookery and Caravans,366140,2015
,Ogrest,365170,2015
Action,The Sheltered,364370,2015
Adventure,The Sheltered,364370,2015
Indie,The Sheltered,364370,2015
Action,Shantae and the Pirate's Curse,345820,2015
Adventure,Shantae and the Pirate's Curse,345820,2015
Indie,Shantae and the Pirate's Curse,345820,2015
RPG,Shantae and the Pirate's Curse,345820,2015
Adventure,The Clans - Saga of the Twins Demo,366430,2015
Indie,The Clans - Saga of the Twins Demo,366430,2015
RPG,The Clans - Saga of the Twins Demo,366430,2015
Action,Uncanny Valley,359580,2015
Adventure,Uncanny Valley,359580,2015
Indie,Uncanny Valley,359580,2015
Action,Light Bound,335560,2015
Casual,Light Bound,335560,2015
Indie,Light Bound,335560,2015
Indie,Uncanny Valley - Soundtrack,360140,2015
Action,Kiai Resonance,360450,2015
Indie,Kiai Resonance,360450,2015
Simulation,Kiai Resonance,360450,2015
Action,UBERMOSH: Original Soundtrack,366420,2015
Indie,UBERMOSH: Original Soundtrack,366420,2015
Action,Kaiju-A-GoGo,333210,2015
Casual,Kaiju-A-GoGo,333210,2015
Indie,Kaiju-A-GoGo,333210,2015
Strategy,Kaiju-A-GoGo,333210,2015
Action,WE ARE DOOMED,360530,2015
Indie,WE ARE DOOMED,360530,2015
Action,Assassin’s Creed® Chronicles: China,354380,2015
Adventure,Assassin’s Creed® Chronicles: China,354380,2015
Action,WE ARE DOOMED Soundtrack,362460,2015
Indie,WE ARE DOOMED Soundtrack,362460,2015
,GameLoading: Rise of the Indies,357460,2015
Casual,Rocksmith® 2014 – Stone Sour - “Through Glass”,342816,2015
Simulation,Rocksmith® 2014 – Stone Sour - “Through Glass”,342816,2015
Casual,Rocksmith® 2014 – Yellowcard - “Ocean Avenue”,342818,2015
Simulation,Rocksmith® 2014 – Yellowcard - “Ocean Avenue”,342818,2015
Casual,Rocksmith® 2014 – Lit - “My Own Worst Enemy”,342817,2015
Simulation,Rocksmith® 2014 – Lit - “My Own Worst Enemy”,342817,2015
Casual,Rocksmith® 2014 – Dinosaur Jr - “Feel the Pain”,342819,2015
Simulation,Rocksmith® 2014 – Dinosaur Jr - “Feel the Pain”,342819,2015
Massively Multiplayer,Just Survive Test Server,362300,2015
Adventure,Dungeon of the Endless™ - Deep Freeze Add-on,349770,2015
Indie,Dungeon of the Endless™ - Deep Freeze Add-on,349770,2015
RPG,Dungeon of the Endless™ - Deep Freeze Add-on,349770,2015
Strategy,Dungeon of the Endless™ - Deep Freeze Add-on,349770,2015
Casual,Super Goo Goo,363900,2015
Indie,Super Goo Goo,363900,2015
Action,404Sight,361630,2015
Indie,404Sight,361630,2015
Casual,Goo Tunes (Super Goo Goo OST),364180,2015
Indie,Goo Tunes (Super Goo Goo OST),364180,2015
Action,Survival: Postapocalypse Now,351290,2015
Adventure,Survival: Postapocalypse Now,351290,2015
Indie,Survival: Postapocalypse Now,351290,2015
Massively Multiplayer,Survival: Postapocalypse Now,351290,2015
Simulation,Survival: Postapocalypse Now,351290,2015
Early Access,Survival: Postapocalypse Now,351290,2015
Indie,Gratuitous Space Battles 2,344840,2015
Simulation,Gratuitous Space Battles 2,344840,2015
Strategy,Gratuitous Space Battles 2,344840,2015
Adventure,Invite the Dwarves to Dinner,364410,2015
Casual,Invite the Dwarves to Dinner,364410,2015
Indie,Invite the Dwarves to Dinner,364410,2015
RPG,Invite the Dwarves to Dinner,364410,2015
Simulation,Invite the Dwarves to Dinner,364410,2015
Racing,MX vs. ATV Unleashed,359220,2006
Simulation,MX vs. ATV Unleashed,359220,2006
Adventure,Asguaard,332380,2015
Casual,Asguaard,332380,2015
Indie,Asguaard,332380,2015
RPG,Asguaard,332380,2015
Action,Don't Shoot Yourself!,332880,2015
Indie,Don't Shoot Yourself!,332880,2015
Strategy,Don't Shoot Yourself!,332880,2015
Adventure,Mysteries & Nightmares: Morgiana,362030,2015
Casual,Mysteries & Nightmares: Morgiana,362030,2015
Action,STARWHAL Official Soundtrack,356970,2015
Casual,STARWHAL Official Soundtrack,356970,2015
Indie,STARWHAL Official Soundtrack,356970,2015
Sports,STARWHAL Official Soundtrack,356970,2015
Simulation,Alea Jacta Est: Birth of Rome,313800,2013
Strategy,Alea Jacta Est: Birth of Rome,313800,2013
Adventure,Princess Battles,352740,2013
Casual,Princess Battles,352740,2013
Simulation,Princess Battles,352740,2013
Action,Grand Theft Auto V,271590,2015
Adventure,Grand Theft Auto V,271590,2015
Action,Mortal Kombat X,307780,2015
Simulation,X-Plane 10 AddOn - Carenado - CT206H Stationair,339388,2015
Action,DRAGON BALL XENOVERSE GT PACK 2 (+ Mira and Towa),344462,2015
Action,BoxesWithGuns,342520,2014
Indie,BoxesWithGuns,342520,2014
Adventure,STATIC: Investigator Training,354720,2009
Casual,STATIC: Investigator Training,354720,2009
Indie,STATIC: Investigator Training,354720,2009
Simulation,FSX: Steam Edition - Cargo Crew Add-On,343959,2015
Casual,Rocksmith® 2014 – Thin Lizzy - “The Boys Are Back In Town”,342812,2015
Simulation,Rocksmith® 2014 – Thin Lizzy - “The Boys Are Back In Town”,342812,2015
Casual,Rocksmith® 2014 – Thin Lizzy - “Jailbreak”,342813,2015
Simulation,Rocksmith® 2014 – Thin Lizzy - “Jailbreak”,342813,2015
Indie,Sentinels of the Multiverse - Rook City,351390,2015
Strategy,Sentinels of the Multiverse - Rook City,351390,2015
Casual,Rocksmith® 2014 – Thin Lizzy - “Dancing In The Moonlight (It’s Caught Me In Its Spotlight)”,342814,2015
Simulation,Rocksmith® 2014 – Thin Lizzy - “Dancing In The Moonlight (It’s Caught Me In Its Spotlight)”,342814,2015
Casual,Rocksmith® 2014 – Thin Lizzy Song Pack,342815,2015
Simulation,Rocksmith® 2014 – Thin Lizzy Song Pack,342815,2015
Action,Kombat Pack,347880,2015
RPG,Age of Wonders III - Eternal Lords Expansion,329530,2015
Strategy,Age of Wonders III - Eternal Lords Expansion,329530,2015
Action,Shiftlings Demo,358950,2015
Adventure,Shiftlings Demo,358950,2015
Action,POSTAL 2: Paradise Lost,360960,2015
Adventure,POSTAL 2: Paradise Lost,360960,2015
Indie,POSTAL 2: Paradise Lost,360960,2015
Action,Escape Machines,363490,2015
Adventure,Escape Machines,363490,2015
Indie,Escape Machines,363490,2015
RPG,Escape Machines,363490,2015
Strategy,Escape Machines,363490,2015
Early Access,Escape Machines,363490,2015
,Goro,347890,2015
RPG,Space Hulk Ascension - Dark Angels,347981,2015
Strategy,Space Hulk Ascension - Dark Angels,347981,2015
Simulation,Pirate's Life,359370,2015
Strategy,Pirate's Life,359370,2015
Adventure,Atlantis 2: Beyond Atlantis,362920,2000
Action,The Next Penelope - Soundtrack,362700,2015
Indie,The Next Penelope - Soundtrack,362700,2015
Racing,The Next Penelope - Soundtrack,362700,2015
Adventure,Data Hacker: Reboot,331790,2015
Indie,Data Hacker: Reboot,331790,2015
RPG,Data Hacker: Reboot,331790,2015
Action,Albedo: Original Soundtrack,364170,2015
Adventure,Albedo: Original Soundtrack,364170,2015
Free to Play,Albedo: Original Soundtrack,364170,2015
Indie,Albedo: Original Soundtrack,364170,2015
Action,ManaCollect,335200,2015
Adventure,ManaCollect,335200,2015
Casual,Luminoso,364660,2015
Indie,Luminoso,364660,2015
Adventure,The Emptiness Deluxe Edition,356160,2015
Casual,The Emptiness Deluxe Edition,356160,2015
Action,Grave Prosperity: Redux- part 1,363480,2015
Indie,Grave Prosperity: Redux- part 1,363480,2015
RPG,Grave Prosperity: Redux- part 1,363480,2015
Action,Hand of Fate : Wildcards,350460,2015
Indie,Hand of Fate : Wildcards,350460,2015
RPG,Hand of Fate : Wildcards,350460,2015
Action,Skullgirls: Beowulf,245177,2015
Indie,Skullgirls: Beowulf,245177,2015
Action,The Weaponographist Demo,344000,2015
Indie,The Weaponographist Demo,344000,2015
RPG,The Weaponographist Demo,344000,2015
Action,SWR JST DX Selective Memory Erase Effect,363920,2015
Indie,SWR JST DX Selective Memory Erase Effect,363920,2015
Photo Editing,liquivid Video Improve,364240,2015
Utilities,liquivid Video Improve,364240,2015
Video Production,liquivid Video Improve,364240,2015
Indie,Freshman Year,364450,2015
Action,Prometheus - The Fire Thief,361110,2015
Adventure,Prometheus - The Fire Thief,361110,2015
Indie,Prometheus - The Fire Thief,361110,2015
Adventure,Uncanny Valley Demo,364920,2014
Indie,Uncanny Valley Demo,364920,2014
Action,Fermi's Path,342650,2015
Casual,Fermi's Path,342650,2015
Indie,Fermi's Path,342650,2015
Racing,Fermi's Path,342650,2015
Simulation,Fermi's Path,342650,2015
Indie,After All,365110,2015
RPG,After All,365110,2015
Adventure,Slinki,354930,2015
Indie,Slinki,354930,2015
,IPackThat Demo,363690,2015
Adventure,500 Years Act 1,357200,2015
Indie,500 Years Act 1,357200,2015
RPG,500 Years Act 1,357200,2015
Action,Knight of the Hamsters,328650,2015
Indie,Knight of the Hamsters,328650,2015
Adventure,Official Guide - Asguaard,362950,2015
Casual,Official Guide - Asguaard,362950,2015
Indie,Official Guide - Asguaard,362950,2015
RPG,Official Guide - Asguaard,362950,2015
Indie,Fantasy Grounds - D&D Basic Rules and Theme,362320,2015
RPG,Fantasy Grounds - D&D Basic Rules and Theme,362320,2015
Strategy,Fantasy Grounds - D&D Basic Rules and Theme,362320,2015
Casual,Finders,352140,2013
Simulation,Finders,352140,2013
Strategy,Finders,352140,2013
Adventure,Fire,325520,2015
Casual,Fire,325520,2015
Indie,Fire,325520,2015
Adventure,Agarest 2 - Bundle #7,343425,2015
RPG,Agarest 2 - Bundle #7,343425,2015
Strategy,Agarest 2 - Bundle #7,343425,2015
Indie,StarDrive 2,252450,2015
Strategy,StarDrive 2,252450,2015
Action,I am Bread,327890,2015
Adventure,I am Bread,327890,2015
Indie,I am Bread,327890,2015
Simulation,I am Bread,327890,2015
Action,Square Heroes,334560,2015
Indie,Square Heroes,334560,2015
Action,Strife® - Collector's Edition,352730,2015
Free to Play,Strife® - Collector's Edition,352730,2015
Strategy,Strife® - Collector's Edition,352730,2015
Action,Strife® - Booster Pack,356140,2015
Free to Play,Strife® - Booster Pack,356140,2015
Strategy,Strife® - Booster Pack,356140,2015
Action,Strife® - Starter Pack,360240,2015
Free to Play,Strife® - Starter Pack,360240,2015
Strategy,Strife® - Starter Pack,360240,2015
Indie,Fantasy Grounds - Savage Worlds Setting: All for One - Regime Diabolique,361870,2015
RPG,Fantasy Grounds - Savage Worlds Setting: All for One - Regime Diabolique,361870,2015
Strategy,Fantasy Grounds - Savage Worlds Setting: All for One - Regime Diabolique,361870,2015
RPG,Flamberge Demo,358010,2015
Strategy,Flamberge Demo,358010,2015
Photo Editing,3D ParticleGen Visual FX,279740,2006
Utilities,3D ParticleGen Visual FX,279740,2006
Video Production,3D ParticleGen Visual FX,279740,2006
Action,In Verbis Virtus,242840,2015
Adventure,In Verbis Virtus,242840,2015
